customer_id,customer_name,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
96434674,Yashawini Kota,Anantapur,744458,30-11-2023,Inactive,11,1663.53
99347871,Robert Kashyap,Muzaffarnagar,535677,01-12-2023,Regular,3,1535.03
93284515,Tejas Mahal,Mumbai,953623,01-12-2023,New,2,1324.95
1588560,Jeremiah Nath,Anantapuram,900047,01-12-2023,New,10,945.18
20496835,Chandresh Panchal,Alwar,476814,01-12-2023,New,17,1240.91
77086074,Ekantika Mannan,Hazaribagh,41866,02-12-2023,Regular,3,737
96042320,Jagdish Ray,Nagaon,698003,02-12-2023,New,20,1164.38
75464725,Chavvi Sibal,Sambhal,629342,02-12-2023,Inactive,20,1805.77
33675108,Yagnesh Patel,Jalgaon,128202,03-12-2023,Inactive,20,1281.15
37095171,Ira Soni,Guna,294022,04-12-2023,Inactive,10,1680.98
41494867,Kalpit Gulati,Bongaigaon,118940,04-12-2023,New,15,240.17
2566268,Arjun Ratta,Mysore,644861,04-12-2023,Premium,16,1796.96
24496983,Vasana Sen,Kamarhati,185526,04-12-2023,Regular,17,1262.44
16359370,Harsh Gaba,South Dumdum,945900,05-12-2023,Premium,1,1352.7
44935198,Chakrika Divan,Tumkur,112464,05-12-2023,New,14,973.32
42781544,Isaiah Sankar,Faridabad,898529,05-12-2023,New,1,1248.16
37309023,Dominic Dutt,Guntur,716024,05-12-2023,Premium,10,1270.38
1449273,Forum Deol,Pondicherry,562307,06-12-2023,New,12,1758.24
94529626,Gavin Kaur,Pudukkottai,762221,06-12-2023,New,17,1907.16
38568692,Guneet Ahluwalia,Silchar,658648,06-12-2023,New,6,1082.93
99729547,Wridesh Saini,Gwalior,81603,07-12-2023,New,17,1763.46
85519349,Harshil Kari,Anand,99406,07-12-2023,New,8,336.36
84929351,Charvi Kala,Gandhinagar,169345,07-12-2023,Regular,14,1662.37
63083547,Aarav Mander,Jhansi,42216,07-12-2023,Regular,10,900.07
16780752,Avi Soman,Begusarai,320804,07-12-2023,Premium,20,1429.12
75836905,Ganga Gill,Ongole,444579,07-12-2023,Inactive,4,817.25
65745775,Aryan Mangal,Buxar,293389,08-12-2023,Inactive,4,1021.23
66140659,Omya Iyengar,Ongole,15696,09-12-2023,Premium,8,509.85
70420271,Ryan Ratta,Bhusawal,913157,09-12-2023,New,19,680.28
78868716,Sai Chhabra,Madhyamgram,179333,10-12-2023,Inactive,5,1774.41
90666073,Pratyush Dhar,Farrukhabad,286455,10-12-2023,Inactive,20,1969.45
77220027,Aryan Krish,Coimbatore,387538,11-12-2023,Premium,16,551.81
79369660,Bahadurjit Doctor,Purnia,782515,11-12-2023,Premium,13,1085.69
68985290,Jack Memon,Ujjain,770279,11-12-2023,Premium,17,1779.1
40593638,Wridesh Ratti,Purnia,432260,12-12-2023,Premium,18,1146.85
73807097,Manbir Manda,Firozabad,795626,12-12-2023,Inactive,7,557.11
48778633,Sarthak Chaudhari,Pimpri-Chinchwad,519996,13-12-2023,New,14,609.63
15236510,Pooja Prasad,Serampore,264052,13-12-2023,New,11,937.26
34297405,Jack Babu,Saharanpur,49880,13-12-2023,New,1,1688.73
6853981,Radhika Bahri,Machilipatnam,209167,13-12-2023,Inactive,14,1301.27
43367112,Chasmum Ramesh,Gopalpur,276624,14-12-2023,New,19,1861.66
10508763,Anamika Issac,Ratlam,489551,14-12-2023,Premium,6,992.26
49371494,Zansi Banik,Kanpur,542949,14-12-2023,Regular,18,701.13
13850004,Umang Ramakrishnan,Kozhikode,23455,15-12-2023,Premium,15,1129.76
61486140,Jeremiah Chand,Amritsar,569153,15-12-2023,Inactive,15,1967.78
644189,Tanay Sahni,Bhopal,899027,15-12-2023,Premium,2,793.86
80850753,Gautami Rai,Thane,717111,15-12-2023,Premium,6,1695.68
91243571,Ojas Deep,Navi Mumbai,937863,15-12-2023,Inactive,12,1569.19
40587811,Jeevika Rajagopalan,Adoni,524929,15-12-2023,Inactive,5,724.63
57081917,Nidra Choudhary,Howrah,420892,16-12-2023,Inactive,6,1378.87
67092149,Daksh Atwal,Davanagere,619381,16-12-2023,Premium,1,376.48
88045094,Yuvraj Memon,Panvel,447280,16-12-2023,Premium,4,690.13
51014003,Matthew Swaminathan,Giridih,37529,16-12-2023,Regular,14,393.06
79672044,Jagdish Vora,Hapur,964688,17-12-2023,New,8,1115.88
26432512,Warhi Iyer,Khora ,53631,17-12-2023,New,18,1092.52
51544662,Hiral Tara,Chinsurah,346670,17-12-2023,New,15,1352.21
33829924,Jeevika Sami,Kanpur,182213,18-12-2023,New,18,615.52
65134271,Ansh Singh,Ajmer,108582,18-12-2023,Premium,19,1433.53
28876580,Udant Doshi,North Dumdum,638995,18-12-2023,Inactive,15,476.34
5039883,Gavin Garg,Purnia,360444,19-12-2023,Inactive,15,610.99
54797119,Anusha Patel,Bilaspur,793140,19-12-2023,Premium,14,1673.74
72917958,Guneet Sampath,Sirsa,261102,19-12-2023,New,6,1772.67
376144,Ira Chhabra,Anantapuram,627253,19-12-2023,Regular,13,1784.32
46717997,Wishi Srivastava,Unnao,789057,20-12-2023,New,12,793.98
31582950,Bhavya Khalsa,Jhansi,945972,20-12-2023,New,13,586.75
17681645,Maanav Bhat,Bhagalpur,392367,21-12-2023,Premium,15,1381.26
24456825,Vansha Khurana,Indore,382788,21-12-2023,Inactive,18,363.12
79764458,Bhavani Kant,Etawah,466737,21-12-2023,New,3,501.25
22613559,Omya Johal,Berhampur,776802,21-12-2023,Premium,10,736.33
18642306,Wazir Bahl,Tinsukia,877253,21-12-2023,Inactive,12,1802.63
9097480,Hamsini Verma,Bihar Sharif,207496,21-12-2023,Premium,18,307.65
53624677,Varenya Ganesh,Udaipur,488900,21-12-2023,New,10,332.4
83597876,Tanmayi Oak,Katni,357046,21-12-2023,Premium,10,1646.68
20298398,Urvi Bali,Ahmednagar,278627,22-12-2023,New,1,1049.6
79591237,Osha Warrior,Thane,394025,23-12-2023,Premium,6,1695.64
45700473,Omkaar Padmanabhan,Thoothukudi,88698,23-12-2023,Inactive,12,525.38
14294171,Ikshita Bava,Saharanpur,84734,23-12-2023,Regular,1,1680.47
7333934,Om Chand,Deoghar,383021,23-12-2023,New,11,739.47
89950235,Aarav Dayal,Warangal,334280,24-12-2023,Premium,13,1179.29
61406908,Harrison Mistry,Deoghar,365307,24-12-2023,Regular,1,458.39
35278126,Harinakshi Arya,Tumkur,365840,24-12-2023,Premium,12,1956.57
12967305,Bhavani Sood,Durg,963984,24-12-2023,New,16,607.46
70230254,Hamsini Sandhu,Suryapet,377043,24-12-2023,New,14,1488.42
25081012,Mohammed Oak,Baranagar,218441,24-12-2023,New,1,963.43
91384030,Gaurika Sheth,Arrah,418798,25-12-2023,Premium,11,1621.1
87450286,Harish Bedi,Asansol,895547,25-12-2023,Premium,9,1856.86
88067569,Aayush Sengupta,Gaya,288459,25-12-2023,Premium,5,273.38
60561655,Rohan Palla,Nashik,563888,26-12-2023,Regular,3,378.17
20469626,Tanish Ghose,Guntakal,304902,26-12-2023,Regular,9,1250.28
1301661,Yashvi Parekh,Saharanpur,524586,26-12-2023,Inactive,8,623.8
47515046,Guneet Uppal,Jamshedpur,440555,27-12-2023,New,18,1095.92
2233446,Wakeeta Pillay,Panihati,125919,27-12-2023,New,6,1466.45
39261715,Reva Bhatnagar,Patna,859748,27-12-2023,Premium,19,1974.33
27336589,Bishakha Bhargava,Ghaziabad,702025,28-12-2023,New,11,678.05
77031496,Abeer Rastogi,Pimpri-Chinchwad,196025,28-12-2023,New,7,404.11
50527764,Sai Garg,Amroha,957367,28-12-2023,Premium,16,1830.26
44050697,Hemang Ratti,Ujjain,97187,28-12-2023,New,16,1312.22
76970363,Hardik Andra,Firozabad,826966,28-12-2023,Regular,14,1237.8
76850859,Harita Bir,Berhampur,103202,29-12-2023,Inactive,19,468.79
63661771,Peter Mitra,Karnal,497779,29-12-2023,Inactive,13,1536.01
55738118,Jagrati Badami,Hapur,163439,29-12-2023,Regular,11,1520.09
19067680,Rajata Mall,North Dumdum,608152,29-12-2023,New,18,410.34
39301587,Kritika Chaudhuri,Bongaigaon,137712,29-12-2023,Regular,15,1775.12
79919160,Qasim Rai,Silchar,216361,30-12-2023,Premium,8,565.61
18394558,Dipta Sarraf,Bareilly,155249,30-12-2023,Regular,2,1186.59
74735607,Naksh Amble,Raipur,474552,30-12-2023,Inactive,6,935.8
8628482,Krishna Mani,Bhiwandi,419317,30-12-2023,New,9,1726.44
82160592,Krisha Keer,Chittoor,741410,31-12-2023,New,15,568.11
67729191,Arin Grover,Karimnagar,981853,31-12-2023,New,17,722.69
98858383,Janani Gill,Dehri,875536,31-12-2023,Regular,3,700.22
89142848,Vasudha Jain,Rajkot,286052,01-01-2024,New,11,1459.23
82708090,Krishna Seshadri,Panvel,210002,01-01-2024,Premium,7,1295.96
85474732,Waida Lanka,Allahabad,79025,01-01-2024,Premium,1,941.76
56457995,Turvi Venkataraman,Amroha,306136,01-01-2024,Inactive,6,1002.88
80419534,Gunbir Pandey,Sagar,841623,02-01-2024,Premium,19,993.78
17132416,Diya Tak,Solapur,302449,02-01-2024,Regular,20,644.85
14207332,Ucchal Uppal,Aligarh,571862,03-01-2024,Regular,18,1263.17
85072416,Brinda Sekhon,Loni,973101,03-01-2024,New,20,467.12
38114014,Yatin Sandal,Mumbai,438966,03-01-2024,New,12,1006.24
67215939,Dominic Viswanathan,Erode,699508,03-01-2024,New,12,1427.91
92118758,Yadavi Bhatt,Gorakhpur,856412,03-01-2024,Regular,2,300.79
97315135,Bhavini Parikh,Shivpuri,276056,03-01-2024,New,19,1393.14
82594354,Harinakshi Sule,Avadi,345071,04-01-2024,Regular,7,321.8
76019750,Omisha Balan,Thiruvananthapuram,320360,04-01-2024,New,20,310.83
63184222,Veer Cheema,Kharagpur,304440,04-01-2024,Inactive,15,1035.69
60062501,Anirudh Mistry,Bhilwara,250202,04-01-2024,New,2,1888.02
40275138,Eiravati Thaker,Bathinda,833704,05-01-2024,Inactive,18,1468.32
45477575,Aarna Bawa,Vellore,117423,05-01-2024,Inactive,4,327.93
91789216,Rajeshri Rama,Thane,386024,05-01-2024,New,15,1708.89
21524495,Alka Deol,Katni,396358,05-01-2024,Premium,9,236.96
6335221,Lajita Loyal,Rajpur Sonarpur,713686,05-01-2024,Premium,20,1518.83
64497538,Libni Chadha,Bongaigaon,753834,05-01-2024,Premium,13,1338.69
40727086,Osha Brahmbhatt,Bijapur,113784,05-01-2024,New,11,1573.7
22054087,Peter Buch,Miryalaguda,536699,05-01-2024,Inactive,18,1197.98
61226563,Chameli Kala,Vadodara,584496,06-01-2024,Regular,5,417.98
4758426,Qushi Dash,Vijayawada,415274,06-01-2024,New,14,448.81
31681710,Udant Prabhakar,Panchkula,728463,06-01-2024,Regular,15,223.11
8073518,Mekhala Pandit,Nellore,377431,07-01-2024,Premium,16,946.2
35156679,Chakradev Verma,Etawah,954583,07-01-2024,Premium,8,1412.4
70615775,Abdul Narang,Ludhiana,912652,07-01-2024,Inactive,15,233.12
29664214,Vrishti Chopra,Chennai,979766,08-01-2024,Regular,13,553.65
95736310,Bishakha Vora,Morbi,759352,08-01-2024,Premium,11,1954.12
78806824,Yashawini Vasa,Guntakal,408800,08-01-2024,Premium,20,1027.41
22974816,Ekantika Muni,Bhusawal,182024,08-01-2024,Premium,1,865.72
9900288,Jasmit Pall,Gulbarga,536115,09-01-2024,Regular,10,1315.84
86487478,Ojas Gour,Machilipatnam,955200,09-01-2024,Premium,20,1241.57
93318833,Jagat Sridhar,Indore,920281,10-01-2024,New,19,490.94
50286371,Jonathan Zachariah,Bangalore,798154,10-01-2024,New,3,280.77
41168392,Sneha Rajagopalan,Silchar,133041,10-01-2024,Premium,13,506.28
34281470,Yash Johal,Kharagpur,963652,10-01-2024,Premium,11,1787.82
75082508,Omaja Bajwa,Navi Mumbai,757007,10-01-2024,Premium,10,961.81
57833505,Pooja Nadkarni,Thrissur,805070,10-01-2024,New,5,1832.55
7728406,Leela Bansal,Ranchi,684048,10-01-2024,Inactive,2,1970.33
24745800,Isaac Mutti,New Delhi,465288,10-01-2024,Premium,3,1657.15
6245778,Reva Shanker,Guntakal,850565,11-01-2024,Premium,17,1779.46
26245432,Darika Konda,Tirupati,459997,11-01-2024,Inactive,17,719.09
57967753,Lila Tailor,Davanagere,869884,11-01-2024,Premium,20,203.28
6982488,Vanya Sachdev,Jalna,584733,11-01-2024,New,4,1819.01
56604077,Yutika Pandit,Ghaziabad,596688,11-01-2024,Regular,14,474.26
1562083,Madhavi Mishra,Bhopal,405442,11-01-2024,Premium,13,695.02
28350645,Alka Srinivasan,Ratlam,360999,12-01-2024,Inactive,9,553
33295496,Imaran Chaudry,Haldia,234933,12-01-2024,Premium,14,1136.17
96903782,Tanish Andra,Kakinada,206769,12-01-2024,Regular,5,504.83
3292927,Nisha Iyer,Rewa,320465,12-01-2024,New,6,1795.72
99406165,Yadavi Tiwari,Purnia,361264,12-01-2024,Premium,10,1465.58
13424885,Azaan Modi,Malda,905782,14-01-2024,Premium,8,358.46
88223261,Yoshita Suri,Navi Mumbai,578028,14-01-2024,Regular,7,532.31
55038040,Vidhi Balakrishnan,Agartala,875201,14-01-2024,New,8,505.03
11503405,Damyanti Dua,Amritsar,430592,14-01-2024,Regular,11,1658.1
24104630,Jonathan Deo,Jaipur,670567,14-01-2024,Premium,13,448.52
29600229,Tamanna Borde,Gulbarga,402619,14-01-2024,Inactive,18,1491.65
94552818,Pooja Lalla,Srinagar,862794,14-01-2024,Inactive,2,1308.38
95372766,Hitesh Morar,Latur,609032,15-01-2024,Regular,9,629.05
79076101,Maanav Gaba,Ujjain,998849,15-01-2024,Premium,2,870.19
3282647,Warda Pal,Unnao,736234,15-01-2024,Premium,18,608.27
59620534,Oeshi Sethi,Ambattur,529502,16-01-2024,Premium,15,1340.99
44139071,Lopa Padmanabhan,Belgaum,769214,16-01-2024,Regular,8,923.09
33472376,Krisha Misra,Bardhaman,123186,16-01-2024,Premium,11,1704.14
10088428,Tara Raghavan,Khammam,155215,16-01-2024,Premium,15,806.54
70820304,Advik Butala,Adoni,918082,17-01-2024,Premium,13,420.89
85006599,Siddharth Krishna,Shimoga,664694,17-01-2024,Inactive,13,1630.44
61121421,Aditya Sami,Tirunelveli,173820,17-01-2024,New,14,1760.03
17675915,Rayaan Wable,Varanasi,107960,18-01-2024,Inactive,4,1146.18
25915909,Gaurangi Singh,Bhimavaram,638420,18-01-2024,New,18,1155.71
63948546,Samesh Dass,Bhubaneswar,524266,18-01-2024,Regular,20,1745.12
32019725,Tarak Rout,Panchkula,791364,19-01-2024,Premium,19,1169.96
4192351,Leela Date,Nandyal,871014,20-01-2024,Inactive,17,625.36
16617201,Ekaraj Bhandari,Hosur,790556,20-01-2024,New,8,355.17
32293017,Samarth Kapoor,Gudivada,371366,21-01-2024,Inactive,16,691.29
25829710,Saumya Chhabra,Faridabad,289481,21-01-2024,New,4,1894.32
20122449,Amaira Ahuja,Cuttack,19668,22-01-2024,New,12,1298.4
97557157,Priya Karan,Bardhaman,361111,22-01-2024,Regular,1,800.21
58505903,Harinakshi Sibal,Kottayam,289118,22-01-2024,New,18,1079.81
60974181,Hardik Kakar,Bahraich,118581,22-01-2024,Premium,20,1122.83
97182359,Rayaan Viswanathan,Morbi,867805,22-01-2024,New,15,550.41
58979427,Kiaan Wason,Jalna,771132,22-01-2024,Premium,3,1743.81
74762653,Varenya Sama,Kakinada,58056,22-01-2024,Premium,9,1996.53
94078407,Praneel Baria,Uluberia,208164,23-01-2024,Premium,4,1370.22
44557943,Megha Dâ€™Alia,Bangalore,391984,23-01-2024,Inactive,19,874.8
25520143,Rajata Ahuja,Berhampur,688637,23-01-2024,New,10,1133.1
6856445,Meghana Mangal,Darbhanga,833987,23-01-2024,New,5,1932.51
7522036,Kashvi Karan,Hospet,173000,24-01-2024,Premium,2,797.92
14839726,Lohit Lanka,Mira-Bhayandar,615732,24-01-2024,Regular,10,516.19
69353754,Brijesh Choudhary,Medininagar,818142,24-01-2024,Premium,8,1154.09
81584486,Orinder Kurian,Hazaribagh,87603,24-01-2024,Inactive,2,369.75
92416428,Falak Balan,Avadi,944699,24-01-2024,Regular,5,1255.2
26278566,Henry Zachariah,Satna,604955,25-01-2024,New,14,1739.84
37947202,Eta Srinivasan,Nandyal,87344,25-01-2024,Regular,3,259.96
14275043,Tanvi Lala,Bhilwara,576267,25-01-2024,New,19,1415.88
48002829,Daksh Mandal,Mumbai,45238,25-01-2024,Inactive,17,754.33
42465414,Ria Mallick,Kadapa,486794,26-01-2024,Regular,17,1898.12
57765367,Advika Sundaram,Sultan Pur Majra,221493,26-01-2024,Premium,1,1296.69
83304462,Diya Loyal,Jamnagar,121929,26-01-2024,Premium,8,723.86
33741801,Girindra Nadig,Ratlam,626892,27-01-2024,New,16,1249.15
85177880,Aryan Sridhar,Bardhaman,285240,27-01-2024,Regular,9,1823.25
35144658,Tristan Gulati,Bilaspur,256023,27-01-2024,Premium,8,433.11
35349582,Raksha Kalla,Bhilai,563148,28-01-2024,Premium,6,932.85
43034188,Ekaraj Bora,Sirsa,569612,28-01-2024,Inactive,2,1638.62
81533356,Gauri Lala,Tiruppur,63954,28-01-2024,Premium,14,674.3
81337068,Ira Kapur,Thiruvananthapuram,958921,28-01-2024,Regular,10,1509.04
5238055,Chandani Dâ€™Alia,Guntur,745044,29-01-2024,Regular,3,1166.67
35459748,Ekbal Dasgupta,Firozabad,635776,29-01-2024,Inactive,12,288.29
52678787,Zashil Salvi,Ghaziabad,187842,29-01-2024,New,9,1444.39
7591711,Triya Kakar,Nagercoil,792550,30-01-2024,Regular,12,1494
88111697,Ronith Rajagopal,Ballia,413102,30-01-2024,Regular,4,1731.14
71235336,Gabriel Sawhney,Bokaro,551761,30-01-2024,Regular,16,248.21
72495274,Vasatika Amble,Aizawl,945908,30-01-2024,New,11,1364.51
12469338,Lavanya Dani,Coimbatore,728275,30-01-2024,Inactive,2,1896.89
18035010,Vrishti Chakrabarti,Burhanpur,67286,30-01-2024,Premium,16,745.1
11047835,Nathaniel Reddy,Tinsukia,553038,31-01-2024,Regular,6,573.38
81183415,Rachita Char,Imphal,593985,31-01-2024,Regular,19,1980.66
12302179,Nikita Nagi,Tumkur,702467,01-02-2024,Premium,15,246.73
8733344,Chandani Mishra,Jammu,100521,02-02-2024,Premium,10,1152.02
29973346,Pranit Sane,Sambhal,521032,02-02-2024,Premium,1,1786.85
13122744,Yashvi Dalal,Kalyan-Dombivli,491018,02-02-2024,Regular,5,1616.47
48284116,Bhanumati Pingle,Narasaraopet,278326,02-02-2024,Inactive,17,1885.64
31569754,Edhitha Kumer,Bilaspur,556983,02-02-2024,Regular,6,845.41
87200291,Anya Panchal,Ichalkaranji,603624,03-02-2024,Inactive,12,526.58
30192942,Darika Raj,Jodhpur,907183,04-02-2024,Premium,8,1400.72
89699655,Om Chadha,Darbhanga,340363,04-02-2024,Inactive,4,1134.64
43990799,Indrajit Singh,Dindigul,282157,04-02-2024,Regular,6,495.41
47926198,Bhavini Kulkarni,Nandyal,321001,04-02-2024,Regular,11,1408.42
98444183,Radha Dâ€™Alia,Tenali,503518,04-02-2024,Regular,11,389.36
8457972,Yauvani Gaba,Asansol,187523,04-02-2024,New,16,1250.35
46208150,Watika Bedi,Meerut,266700,05-02-2024,New,3,1283.1
15631726,Ucchal Murthy,Tezpur,47849,05-02-2024,Inactive,11,664.87
88312515,Kiaan Chhabra,Gandhinagar,186946,05-02-2024,Inactive,10,544.71
71902700,Qarin Nazareth,Bhind,91752,05-02-2024,Regular,10,824.31
51556553,Hitesh Bakshi,Noida,187126,05-02-2024,Premium,6,1765.93
47577193,Chaaya Wable,Dehri,410068,05-02-2024,Premium,16,1578.87
36737539,Leena Naidu,Gwalior,671833,06-02-2024,Inactive,9,1636.27
14479168,Sai Sawhney,Rewa,854880,06-02-2024,New,17,917.45
7076456,Upkaar Munshi,Ichalkaranji,726872,06-02-2024,Regular,10,469.41
46541905,Arunima Rout,Udaipur,903499,06-02-2024,New,16,922.29
1134585,Bhavani Rau,Ghaziabad,553914,06-02-2024,Regular,8,1975.21
72946405,Ria Kuruvilla,Kulti,547077,07-02-2024,Premium,6,1287.78
92885616,Noah Dey,Delhi,342749,07-02-2024,Inactive,13,285.81
76008165,Hemangini Mutti,Katihar,262577,07-02-2024,Premium,6,1724.44
43519553,Lekha Swamy,Mathura,998055,07-02-2024,Premium,18,898.85
87954926,Yachana Mahal,Ambala,181111,07-02-2024,Premium,12,1245.07
40392019,Yashvi Sur,Eluru,287315,08-02-2024,Premium,8,1419.8
91408854,Warinder Virk,Vijayawada,572574,08-02-2024,New,19,555.13
8513589,Ishaan Nayak,Bathinda,645238,08-02-2024,New,6,1590.11
1479065,Keya Grover,Bokaro,717396,09-02-2024,New,17,1597.83
29431960,Jagdish Manda,Etawah,741828,09-02-2024,Premium,5,1602.35
92306841,Dakshesh Kalita,Rampur,778285,09-02-2024,New,10,1915.85
32809328,Oeshi Raghavan,Chittoor,117692,09-02-2024,Premium,19,1525.5
46629917,Vasudha Dey,Jamshedpur,139007,09-02-2024,Premium,1,788.35
87059497,Abeer Merchant,Jamshedpur,771247,09-02-2024,Regular,5,1137.61
25713335,Ojas Sridhar,Chennai,855454,10-02-2024,New,16,1362.71
71229024,Manbir Ramesh,Jamalpur,761366,10-02-2024,New,4,1869.02
40871915,Alka Sandal,Mehsana,80248,10-02-2024,Premium,8,1636.24
89886179,Ladli Shah,Kharagpur,816353,10-02-2024,Inactive,4,1298.64
91291123,Qarin Sama,Etawah,598689,10-02-2024,New,15,1952.01
20209237,Anthony Ratti,Shimoga,467793,11-02-2024,Regular,19,1121.1
701493,Ekaraj Saini,Shahjahanpur,845299,11-02-2024,Inactive,2,290.07
33998721,Aahana Naik,Bhilai,702364,11-02-2024,New,8,245.84
17939362,Anjali Yogi,Noida,745281,11-02-2024,Inactive,17,496.59
80759416,Pavani Prabhakar,Junagadh,680825,11-02-2024,Premium,5,1637.85
79742293,Faris Mohanty,Hajipur,123910,11-02-2024,Regular,17,1608.81
19682060,Hamsini Swamy,Jehanabad,273810,12-02-2024,Inactive,4,850.2
62917794,Chaman Setty,Bharatpur,198010,12-02-2024,Regular,16,1686.74
15043066,Bakhshi Majumdar,Rohtak,707096,12-02-2024,Inactive,2,1748.41
24323106,Faras Edwin,Amaravati,840367,12-02-2024,Inactive,19,384.21
90184276,Vasudha Brar,Kurnool,264663,12-02-2024,Inactive,1,580.47
47274329,Hemal Murthy,Ludhiana,831272,12-02-2024,New,7,1898.39
51048402,Leela Bhandari,Ahmedabad,68801,13-02-2024,Premium,12,895.49
15487049,Aadhya Cherian,Motihari,716665,13-02-2024,New,15,1928
79916464,Aishani Sunder,Shahjahanpur,261246,13-02-2024,New,17,539.79
41971906,Yashica Sankaran,Phagwara,595797,13-02-2024,Premium,17,245.86
78209683,Edhitha Barad,Jhansi,441254,13-02-2024,Premium,1,1077.22
84862161,Advaith Baria,Farrukhabad,770374,14-02-2024,New,12,1512.98
54893418,Chatresh Prashad,Dibrugarh,271286,14-02-2024,Premium,13,1858.33
77397957,Sachi Dubey,Coimbatore,754911,14-02-2024,New,14,1913.71
28277304,Chaitanya Mann,Haridwar,159776,14-02-2024,Inactive,14,1681.58
11082181,Pratyush Munshi,Kalyan-Dombivli,816410,15-02-2024,Premium,6,624.4
96001315,Jhalak Naidu,Bihar Sharif,429696,15-02-2024,Inactive,19,1628.45
21432404,Darika Sharaf,Kalyan-Dombivli,144309,15-02-2024,Inactive,17,1482.59
46563355,Zehaan Srinivasan,Ajmer,295136,15-02-2024,Premium,19,463.08
6344788,Max Mandal,Bareilly,879635,15-02-2024,Premium,9,1058.66
58893807,Faris Sekhon,Tirunelveli,29632,15-02-2024,Inactive,14,1163.42
79592021,Jack Basu,Chittoor,463029,16-02-2024,Regular,1,291.29
31537100,Rajata Sampath,Kozhikode,147671,16-02-2024,Regular,13,917.32
97111069,Megha Hora,North Dumdum,143574,16-02-2024,Inactive,10,1898.27
6367136,Yashica Jayaraman,Rohtak,337064,17-02-2024,Regular,18,1662.44
65143359,Zinal Thakkar,Bhind,238085,17-02-2024,Premium,14,1071.2
8361353,Pahal Kibe,Bhiwani,528702,17-02-2024,New,3,632.74
50968312,Idika Chaudhry,Maheshtala,195956,17-02-2024,Inactive,13,1794.46
72576730,Girik Kala,Chennai,734650,17-02-2024,Regular,5,1971.67
83155219,Yauvani Chanda,Satara,88020,18-02-2024,Inactive,5,1433.81
97259564,Watika Narayanan,Khammam,14378,18-02-2024,Premium,6,1047.69
46802633,Champak Subramaniam,Bettiah,770230,18-02-2024,Premium,6,617.22
48188624,Maanav Tella,Chittoor,740511,19-02-2024,Regular,11,320.69
61516967,Mohammed Morar,Erode,250388,20-02-2024,Regular,9,556.81
6319646,Rehaan Suresh,Udupi,413954,20-02-2024,Regular,9,518.17
62600289,Tanmayi Zachariah,Udaipur,72489,20-02-2024,Inactive,10,1326.02
82032191,Benjamin Bhatnagar,Satara,326010,20-02-2024,New,17,387.14
63262519,Benjamin Balakrishnan,Karaikudi,681242,21-02-2024,Regular,10,607.45
69126963,Chatura Lad,Mirzapur,838057,21-02-2024,Premium,19,1352.41
93867669,Vrishti Bhatti,Khammam,755055,21-02-2024,Inactive,10,1954.42
95364457,Nitara Bandi,Ramagundam,738005,21-02-2024,Premium,13,1137.59
49617892,Dayamai Parmer,Orai,113196,21-02-2024,New,19,1894.61
43295656,Wyatt Bhasin,Sagar,356947,21-02-2024,Regular,4,1306.25
60385293,Edhitha Pandey,Medininagar,950046,22-02-2024,Premium,17,228.44
73098723,Abhiram Khare,Coimbatore,17255,22-02-2024,New,1,474.41
50680889,Warda Karan,Thoothukudi,99859,22-02-2024,New,1,619.56
66766629,Harita Mander,Gulbarga,408735,22-02-2024,New,16,504.76
51503088,Arin More,Kumbakonam,867510,23-02-2024,New,20,1651.36
53076417,Chaitanya Nayak,Malda,592396,23-02-2024,Inactive,6,411.27
42262168,Mason Iyengar,Avadi,606137,23-02-2024,Regular,18,489.19
9278983,Madhav Guha,Bathinda,566507,23-02-2024,Inactive,17,1418.32
81940369,Nilima Chaudhuri,Nellore,522947,24-02-2024,Premium,10,316.79
99707100,Falan Master,Munger,361839,24-02-2024,Inactive,9,1089.92
19523014,Neha Shroff,Ongole,419857,24-02-2024,New,14,679.5
38728779,Reva Sem,Bulandshahr,648636,24-02-2024,Regular,19,1294.04
25287111,Lakshmi Ratti,Thane,443182,25-02-2024,Inactive,9,581.43
16376189,Samaksh Srivastava,Chapra,840977,25-02-2024,Premium,10,271.53
50652909,Meera Jain,Farrukhabad,124819,25-02-2024,Regular,8,559.99
69925688,Yashica Sehgal,Nandyal,920703,25-02-2024,Inactive,20,1350.67
91778474,Sai Raman,Kalyan-Dombivli,968102,25-02-2024,Regular,20,280.67
36833857,Omya Banik,Silchar,319422,26-02-2024,Premium,7,1882.18
954629,Fiyaz Mand,Begusarai,107720,26-02-2024,New,14,1390.08
2400009,Jonathan Korpal,Amaravati,690370,26-02-2024,Premium,7,1328.35
59297955,Charita Mistry,Orai,182135,26-02-2024,Premium,6,1292.83
81352781,Brinda Bassi,Dehradun,455587,27-02-2024,Regular,4,564.55
88252625,Kritika Jha,Shivpuri,22342,27-02-2024,New,15,422.31
71321741,Adya Virk,Saharsa,205275,27-02-2024,Regular,18,1734.32
46564935,Ranbir Hegde,Muzaffarpur,645064,27-02-2024,Inactive,5,536.94
23348269,Rudra Dutta,Ahmednagar,398963,28-02-2024,Inactive,9,1251.82
2517955,Charan Sharma,Mathura,52692,28-02-2024,Regular,7,1625.44
73586244,Netra Oak,Erode,392999,28-02-2024,New,1,377.07
57340963,Wridesh Kothari,Proddatur,479748,29-02-2024,Regular,2,230.19
